program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count
111490279,2024,42,6.4,9,18,32
206510367,2024,7,5.4,0,3,6
208310152,2024,6,6.0,3,4,5
208310159,2024,26,4.3,6,18,24
105910419,2024,32,9.4,2,8,20
110310498,2024,42,5.3,8,20,36
104410136,2024,52,5.4,6,23,45
106510091,2024,1,6.0,0,0,1
102310267,2024,32,8.9,3,6,21
105090099,2024,27,4.9,4,12,24
106211103,2024,31,7.3,5,8,23
104310473,2024,53,8.4,7,13,33
102010234,2024,31,6.7,4,15,23
100590058,2024,26,9.0,2,8,17
108211187,2024,32,5.2,7,16,28
108010261,2024,62,7.5,6,17,49
200690360,2024,8,3.5,1,5,8
107310428,2024,41,6.2,9,18,34
107610479,2024,63,5.3,9,27,56
105310682,2024,66,5.6,13,28,55
107010413,2024,42,5.6,12,19,33
109710675,2024,1,1.0,1,1,1
200612195,2024,7,5.4,1,3,6
100610376,2024,53,8.4,3,11,39
105110224,2024,42,7.0,11,19,30
200612186,2024,7,6.3,1,3,6
106510086,2024,42,2.8,19,31,41
105810032,2024,41,4.5,14,20,37
101411001,2024,62,5.6,13,26,53
202110126,2024,13,1.6,12,12,13
110110419,2024,72,5.9,4,25,64
206510207,2024,12,4.9,2,4,12
203910566,2024,10,2.0,6,8,10
200190130,2024,47,3.6,11,31,45
101510489,2024,42,7.9,2,10,30
203910557,2024,5,1.8,2,5,5
206210519,2024,8,6.2,0,4,6
200511498,2024,10,7.1,0,3,8
105610388,2024,47,5.6,2,14,42
105510732,2024,47,5.1,4,22,41
200511523,2024,34,2.8,14,27,33
203211438,2024,6,2.8,1,4,6
105410187,2024,42,6.0,5,11,38
200511505,2024,19,4.0,9,11,17
203010115,2024,9,5.7,3,4,7
203010487,2024,34,2.1,20,29,33
207610115,2024,8,8.5,0,1,6
202311025,2024,30,4.1,6,19,27
202390626,2024,0,,0,0,0
201990741,2024,31,3.8,15,22,29
207650965,2024,42,3.3,22,32,38
201990734,2024,3,6.0,2,2,2
202610218,2024,10,4.8,2,6,9
102210162,2024,52,2.9,26,41,50
102270056,2024,1,2.0,0,1,1
207610124,2024,42,1.8,30,35,42
202610184,2024,2,3.5,0,1,2
202110611,2024,24,2.5,3,21,24
207650964,2024,8,8.0,1,2,5
200190123,2024,9,4.2,1,5,9
103710039,2024,42,5.6,5,20,34
201990475,2024,11,5.1,1,3,11
103910919,2024,51,6.3,12,22,44
103010691,2024,52,3.3,15,38,50
102710703,2024,27,3.9,5,13,26
202311016,2024,6,8.3,1,1,4
109710621,2024,62,5.4,9,27,54
101910122,2024,54,7.3,7,13,40
108410169,2024,52,2.2,22,45,51
209310062,2024,6,7.7,1,3,3
202110117,2024,24,2.8,8,15,24
209310063,2024,20,2.1,10,17,20
200690361,2024,8,5.0,3,4,6
203010106,2024,8,1.2,6,8,8
200612202,2024,25,3.7,5,14,24
200690362,2024,28,3.4,5,17,28
203211300,2024,31,1.9,25,27,30
100410809,2024,54,7.0,6,15,41
300512953,2024,26,1.9,10,24,26
203211299,2024,6,3.7,1,2,6
300190489,2024,10,2.0,4,9,10
209410053,2024,21,5.6,3,6,19
300490557,2024,5,2.4,2,3,5
300512177,2024,8,2.6,5,6,8
300390621,2024,17,4.2,8,11,16
206210528,2024,42,2.4,18,38,41
300390628,2024,18,1.6,9,18,18
106870390,2024,65,8.4,12,22,44
208450831,2024,38,2.9,17,29,36
300112163,2024,6,3.7,3,5,5
100890104,2024,37,9.6,1,6,23
208450830,2024,11,7.5,1,2,9
110210639,2024,32,3.9,14,19,29
300112154,2024,14,2.0,4,14,14
106510091,2023,2,2.5,1,1,2
200690360,2023,6,4.3,1,3,5
200612195,2023,6,6.3,0,1,5
100590058,2023,26,9.7,2,5,15
200612186,2023,4,8.5,0,2,3
202110126,2023,13,3.2,5,9,13
101510489,2023,52,7.2,5,14,42
202110611,2023,24,3.3,4,18,23
102010234,2023,31,8.7,3,7,18
107310428,2023,41,5.8,5,13,36
109710675,2023,2,6.0,0,1,2
105110224,2023,54,8.0,10,15,40
101411001,2023,62,6.0,9,22,53
200190130,2023,47,3.0,21,36,44
200511498,2023,10,5.6,0,2,10
200511523,2023,32,3.1,10,24,31
200511505,2023,18,4.7,5,9,16
207610115,2023,6,5.0,2,2,5
207650965,2023,34,2.5,19,27,34
102210162,2023,69,3.5,29,48,67
202610184,2023,2,18.5,0,0,0
201990475,2023,11,7.6,1,2,9
201990476,2023,59,2.1,33,51,58
202311016,2023,6,8.5,0,2,4
209310062,2023,10,6.7,1,3,7
209310063,2023,20,3.1,5,16,19
203010106,2023,8,1.4,7,7,8
203211300,2023,28,1.9,18,23,28
203211299,2023,6,6.2,0,2,5
209410053,2023,30,4.7,5,14,27
105690837,2023,1,1.0,1,1,1
206210528,2023,42,2.0,20,41,41
208450831,2023,59,2.0,40,55,57
208450830,2023,11,6.1,2,4,9
203790208,2023,32,4.5,12,22,29
203790207,2023,8,6.6,1,1,6
203910778,2023,18,2.6,8,14,18
206510094,2023,34,2.3,17,29,34
206510216,2023,68,2.5,28,52,67
206510367,2023,6,6.8,0,0,5
105910419,2023,32,8.8,4,10,22
104410136,2023,72,5.7,8,32,61
208310159,2023,5,3.8,1,3,5
208310152,2023,6,6.2,3,3,5
111490279,2023,42,7.7,4,12,29
107890017,2023,21,7.8,4,10,13
108390117,2023,42,5.4,5,17,37
102610185,2023,65,6.7,9,27,51
200390155,2023,4,12.3,0,0,2
200390156,2023,17,5.5,6,11,14
110210639,2023,41,4.6,11,25,38
100890104,2023,54,7.6,8,18,41
106870390,2023,67,8.1,8,27,46
300390628,2023,18,5.1,1,9,16
300390621,2023,12,3.8,4,6,12
300490557,2023,5,1.4,3,5,5
300190489,2023,6,2.0,1,6,6
300512953,2023,29,4.4,5,17,28
100410809,2023,63,6.4,7,23,51
200690362,2023,30,4.7,9,14,26
200612202,2023,30,3.9,4,18,29
200690361,2023,4,2.5,1,3,4
202110117,2023,24,4.4,2,12,22
108410169,2023,54,2.9,20,40,51
101910122,2023,52,6.1,4,18,45
109710621,2023,63,6.4,7,17,54
102710703,2023,62,6.6,8,23,46
103010691,2023,52,4.1,15,33,47
103910919,2023,67,5.5,17,33,56
103710039,2023,52,7.3,3,17,42
200190123,2023,9,4.6,1,5,8
207650964,2023,6,6.2,0,2,5
207610124,2023,34,2.2,20,28,34
102270056,2023,1,5.0,0,0,1
202610218,2023,5,1.0,5,5,5
202390626,2023,4,11.3,1,1,2
202311025,2023,20,5.3,3,12,17
203010487,2023,34,1.4,25,33,34
203010115,2023,8,5.8,1,2,7
105410187,2023,54,6.8,2,18,43
203211438,2023,6,3.3,3,4,6
105510732,2023,53,4.0,6,34,48
105610388,2023,62,7.1,2,20,49
206210519,2023,8,5.0,1,4,6
203790334,2023,2,1.0,2,2,2
203910557,2023,6,1.2,5,6,6
203910566,2023,12,3.2,2,7,12
206510207,2023,11,5.2,2,4,10
110110419,2023,83,6.7,7,28,64
105810032,2023,41,5.7,7,17,36
106510086,2023,62,4.5,23,37,54
100610376,2023,53,8.3,4,15,35
208310166,2023,20,3.4,1,12,19
107010413,2023,64,6.5,14,25,49
105310682,2023,65,6.8,18,26,46
107610479,2023,62,7.4,5,17,47
108010261,2023,62,9.2,5,12,37
108211187,2023,32,5.9,6,12,28
104310473,2023,52,8.6,10,16,31
106211103,2023,32,6.9,6,14,25
105090099,2023,27,3.3,13,20,26
109810214,2023,63,4.1,10,32,60
102310267,2023,31,9.3,2,4,20
110310498,2023,62,6.5,12,27,48
101610204,2023,41,7.3,8,11,35
300490564,2023,11,4.7,2,7,9
300112154,2023,15,1.9,4,15,15
300112163,2023,9,2.6,4,7,9
300512177,2023,11,2.3,7,8,11
109810214,2022,62,10.7,3,9,33
200190130,2022,43,5.4,7,14,36
206210519,2022,6,8.5,0,0,4
201990475,2022,9,7.4,0,1,8
105610388,2022,62,6.2,2,15,56
206510094,2022,25,4.4,2,13,24
103710039,2022,52,8.1,1,8,38
108390117,2022,41,6.7,5,16,34
300112154,2022,10,2.1,4,9,10
200511498,2022,9,5.6,1,3,7
105510732,2022,52,3.9,2,34,50
202110126,2022,12,1.8,6,11,12
200511523,2022,35,5.2,4,16,33
200190123,2022,7,3.1,2,5,7
105410187,2022,52,7.2,0,14,39
107890017,2022,21,9.7,1,5,13
202610184,2022,2,13.5,0,0,0
203010115,2022,6,7.7,0,0,5
207650964,2022,6,12.0,0,1,4
206510216,2022,68,3.8,15,45,64
200690360,2022,6,7.3,0,0,6
200511505,2022,18,6.8,0,3,16
203010487,2022,27,3.6,4,20,26
106810198,2022,31,9.3,3,9,20
207610124,2022,34,4.6,12,19,30
200690362,2022,30,8.0,0,2,23
202311025,2022,22,3.8,2,13,21
207610115,2022,6,4.2,0,4,6
209410053,2022,20,6.2,1,4,18
206510367,2022,5,7.6,1,2,4
102210162,2022,77,3.0,27,57,74
207650965,2022,34,4.1,10,18,32
202610218,2022,5,4.8,1,1,5
105090099,2022,21,5.3,6,13,17
100890104,2022,52,8.1,5,14,33
203010106,2022,7,2.3,3,6,7
200612186,2022,2,9.0,0,0,1
200612202,2022,28,6.0,0,8,25
110210639,2022,41,7.4,5,16,32
104410136,2022,72,6.4,6,21,59
105910419,2022,31,9.5,3,7,19
106510091,2022,2,7.5,0,1,1
206210528,2022,34,3.5,13,26,32
110310498,2022,62,9.1,5,11,41
200690361,2022,4,4.8,0,2,4
203790208,2022,30,5.0,4,16,25
106211103,2022,31,6.5,5,9,25
101510489,2022,52,8.6,2,12,33
104310473,2022,52,9.1,5,7,30
209310063,2022,20,5.3,2,8,18
203790207,2022,5,12.0,0,1,2
203211299,2022,5,8.0,0,0,4
202110117,2022,20,4.2,0,9,20
200390156,2022,16,8.2,0,3,12
108211187,2022,31,6.2,5,12,25
102010234,2022,31,11.3,1,4,15
209310062,2022,10,9.4,0,1,5
208450830,2022,9,8.7,0,2,7
108010261,2022,62,9.1,3,12,40
108410169,2022,62,3.9,17,38,57
203910778,2022,16,1.9,8,15,16
300512177,2022,20,4.7,8,13,18
107610479,2022,62,7.6,3,17,45
202110611,2022,28,4.4,2,16,25
107310428,2022,41,9.5,3,7,24
105310682,2022,52,5.6,15,24,46
101910122,2022,52,8.7,5,13,35
300512953,2022,19,6.2,2,13,14
107010413,2022,62,7.4,7,18,47
109710675,2022,2,2.0,0,2,2
200390155,2022,4,5.0,0,2,4
202311016,2022,8,10.4,0,0,3
100610376,2022,52,8.8,3,11,36
109710621,2022,62,7.1,9,17,46
102310267,2022,31,6.9,3,9,24
105110224,2022,52,9.3,5,15,33
106510086,2022,62,4.3,20,33,56
105810032,2022,62,4.5,10,32,56
203211300,2022,25,2.3,13,20,25
300112163,2022,10,5.9,3,5,8
102710703,2022,62,8.0,3,11,46
102610185,2022,52,7.3,4,15,38
101411001,2022,62,8.8,6,15,41
110110419,2022,82,6.7,6,18,68
201990476,2022,51,4.2,12,28,47
200612195,2022,5,9.0,0,0,3
100590058,2022,21,10.1,2,7,10
103010691,2022,41,4.2,11,29,36
100410809,2022,62,8.7,6,17,42
206510207,2022,12,8.8,0,2,8
203910566,2022,12,3.9,3,6,12
203910557,2022,5,1.0,5,5,5
208450831,2022,51,3.3,12,38,49
101610204,2022,41,9.7,1,6,25
103910919,2022,52,7.1,3,16,38
202110126,2021,12,2.3,5,10,12
206210528,2021,3,6.3,0,2,2
209410053,2021,5,10.8,0,1,2
102310267,2021,2,5.0,1,1,2
203211299,2021,5,9.4,0,0,3
300512953,2021,0,,0,0,0
203211300,2021,15,2.8,6,10,15
100410809,2021,62,6.7,1,12,51
200690362,2021,26,7.0,0,5,24
203010106,2021,5,1.6,3,5,5
200612202,2021,28,6.5,0,8,22
209310063,2021,7,2.9,2,5,7
200690361,2021,4,6.3,0,0,3
110310498,2021,62,6.9,10,23,49
209310062,2021,6,11.5,0,0,3
202110117,2021,20,3.9,0,10,20
202390221,2021,0,,0,0,0
108410169,2021,62,3.2,10,44,62
101910122,2021,52,7.2,7,15,39
202311016,2021,6,9.5,0,1,4
109710621,2021,62,7.2,4,20,42
201990476,2021,42,5.2,8,18,37
102710703,2021,62,7.4,2,11,45
103010691,2021,41,5.1,17,26,35
201990475,2021,8,8.6,0,0,5
103910919,2021,43,7.8,5,13,30
101610204,2021,30,8.9,1,5,20
103710039,2021,13,6.0,1,5,11
202610184,2021,2,6.5,0,0,2
207650964,2021,6,8.7,0,0,4
207610124,2021,34,4.4,12,21,28
102210162,2021,77,2.4,40,66,76
106810198,2021,1,16.0,0,0,0
202610218,2021,2,5.0,0,0,2
207650965,2021,34,2.6,5,27,34
207610115,2021,6,9.5,0,1,3
202311025,2021,3,4.3,0,1,3
203010487,2021,8,2.1,1,7,8
200511505,2021,18,5.7,0,4,17
203010115,2021,8,7.9,2,2,5
105410187,2021,52,6.6,1,13,46
200511523,2021,35,4.0,8,20,32
209410054,2021,13,4.4,0,9,12
105510732,2021,62,3.8,4,47,60
200511498,2021,9,7.0,0,2,6
105610388,2021,62,6.7,2,16,55
300112154,2021,3,3.3,0,2,3
206210519,2021,8,8.0,0,1,6
200110229,2021,34,4.6,3,16,31
203910557,2021,5,1.0,5,5,5
203910566,2021,20,4.0,4,11,19
200110211,2021,6,2.7,0,5,6
100590058,2021,3,2.0,1,3,3
206510207,2021,11,9.8,0,2,6
101411001,2021,62,6.6,13,23,49
110110419,2021,82,5.9,4,22,71
105810032,2021,62,5.2,6,20,58
105110224,2021,12,4.6,5,8,11
300112163,2021,7,3.9,4,4,6
106510086,2021,62,3.9,20,39,58
100610376,2021,6,9.7,0,1,4
109710675,2021,0,,0,0,0
200612195,2021,5,9.2,0,2,3
107010413,2021,62,7.0,15,25,45
200690360,2021,5,4.0,1,4,5
105310682,2021,52,6.1,8,22,43
107310428,2021,41,7.7,4,10,29
107610479,2021,62,6.0,8,26,52
108010261,2021,62,7.6,13,22,44
102010234,2021,2,9.0,0,0,1
300512177,2021,14,3.0,2,11,14
108211187,2021,31,6.3,5,10,27
104310473,2021,15,5.9,1,8,12
101510489,2021,52,6.8,2,15,39
106211103,2021,31,8.2,2,8,21
106510091,2021,0,,0,0,0
105910419,2021,3,4.3,0,1,3
200612186,2021,2,5.0,0,0,2
104410136,2021,72,5.7,6,27,62
206510367,2021,8,8.1,0,1,6
105090099,2021,14,6.6,2,7,10
206510216,2021,49,3.4,9,31,48
107890017,2021,0,,0,0,0
206510094,2021,4,2.8,0,3,4
202110611,2021,28,3.8,1,16,28
108390117,2021,41,6.0,5,14,35
102610185,2021,27,7.7,3,12,20
203910778,2021,6,1.5,3,6,6
109810214,2021,62,8.7,9,13,44
200390155,2021,6,5.8,1,1,5
203790207,2021,5,8.8,0,0,4
200390156,2021,0,,0,0,0
203790208,2021,20,4.2,3,11,19
208450830,2021,9,9.4,1,1,7
110210639,2021,17,5.8,5,10,14
208450831,2021,35,3.6,3,27,33
110330306,2020,41,9.1,3,10,26
108211187,2020,31,6.0,5,13,24
300112154,2020,1,2.0,0,1,1
206210528,2020,42,7.2,6,14,31
101510489,2020,62,8.8,1,12,41
300512177,2020,14,5.6,2,8,11
106510086,2020,62,5.4,13,28,54
300512953,2020,6,3.2,0,5,6
104310473,2020,52,9.1,6,13,34
103010691,2020,52,7.2,9,23,39
109710621,2020,62,7.8,4,13,49
107890017,2020,21,11.4,3,6,10
300112163,2020,2,4.5,0,1,2
200690361,2020,4,6.5,0,1,3
206510207,2020,10,6.8,1,3,8
106211103,2020,31,6.8,4,11,23
108390117,2020,41,8.8,5,16,27
100610376,2020,52,11.1,0,5,23
102310267,2020,31,12.3,2,5,12
109710675,2020,2,2.5,0,2,2
103910919,2020,52,7.2,8,16,39
105910419,2020,31,11.6,0,1,15
101411001,2020,62,6.3,11,20,49
109810214,2020,62,8.7,9,15,40
200612195,2020,5,11.6,0,1,2
200110211,2020,6,7.8,0,3,4
202610218,2020,5,8.2,0,0,4
101910122,2020,52,8.4,8,15,33
207650965,2020,34,3.5,5,24,33
203211300,2020,25,3.8,4,16,23
106810198,2020,31,9.6,2,3,22
208450724,2020,47,4.5,5,25,44
107010413,2020,62,9.9,7,13,40
206510094,2020,42,5.3,3,20,37
207610115,2020,6,7.0,0,1,5
200612202,2020,23,7.4,2,6,18
110110419,2020,82,6.6,6,21,69
202110126,2020,12,3.0,4,8,12
207610124,2020,34,3.5,13,25,32
100410809,2020,62,9.4,1,9,39
202311025,2020,34,6.1,3,13,29
107310428,2020,41,10.1,1,9,22
202311016,2020,6,11.2,0,0,2
201990475,2020,8,10.1,0,0,5
200511505,2020,18,6.3,2,4,15
200690360,2020,5,9.4,0,1,4
102210162,2020,72,2.1,37,64,72
104410136,2020,72,5.7,4,27,64
203010487,2020,42,4.4,13,27,37
105310682,2020,52,7.4,6,16,38
102710703,2020,62,5.9,7,24,54
110210639,2020,41,7.1,10,15,30
207650964,2020,6,4.2,1,3,6
203910566,2020,23,3.3,3,18,22
200612186,2020,2,5.5,0,1,2
203010115,2020,8,8.1,0,2,6
201990476,2020,42,3.9,9,28,39
102610185,2020,62,10.3,2,6,34
200511523,2020,35,4.6,4,18,32
100590058,2020,16,7.9,3,7,12
107610479,2020,62,7.8,11,24,39
208450689,2020,8,7.9,1,2,5
105410187,2020,52,7.0,0,10,45
105810032,2020,62,6.4,4,20,50
206210519,2020,8,8.0,0,1,7
202110611,2020,28,5.1,0,13,27
101610204,2020,52,10.5,3,8,30
206510367,2020,8,7.1,0,1,7
108410169,2020,62,3.3,13,47,59
200511498,2020,9,5.8,0,5,7
202610184,2020,2,7.5,0,0,2
102010234,2020,31,9.3,4,10,19
110310498,2020,62,9.1,5,13,38
105510732,2020,62,5.7,2,32,49
203010106,2020,5,1.4,3,5,5
108010261,2020,62,10.9,2,12,31
105110224,2020,52,9.3,6,14,33
103710039,2020,62,8.5,6,17,40
203910778,2020,2,1.0,2,2,2
200690362,2020,26,5.1,2,7,24
105610388,2020,62,6.7,0,14,52
203211299,2020,5,8.8,0,0,3
203910557,2020,4,1.0,4,4,4
200110229,2020,34,5.3,2,13,32
206510216,2020,55,3.6,12,29,52
202110117,2020,20,5.5,0,10,17
105090099,2020,21,6.3,4,11,16
103710039,2019,52,6.7,7,20,40
201910042,2019,4,9.8,0,0,2
105610388,2019,62,5.5,2,20,55
200110229,2019,13,5.9,2,6,10
103910919,2019,41,5.2,8,20,35
200690362,2019,13,4.6,0,5,13
206210519,2019,4,6.8,0,1,3
208450689,2019,4,4.0,0,2,4
208450724,2019,36,3.9,11,24,33
300112154,2019,0,,0,0,0
100590058,2019,9,11.8,0,0,5
203910557,2019,5,3.4,2,3,5
203910751,2019,11,4.9,1,6,10
200110211,2019,4,3.8,0,2,4
103010691,2019,52,5.3,20,28,42
105090099,2019,21,7.1,7,11,15
203910566,2019,11,3.4,2,6,11
101411001,2019,62,6.0,9,24,50
202110126,2019,14,1.7,8,13,14
206510207,2019,5,5.0,0,2,5
206510534,2019,45,5.2,6,20,41
107890017,2019,7,6.7,0,3,6
201910899,2019,24,5.5,2,10,22
102710703,2019,62,6.1,8,21,52
110110419,2019,82,5.4,7,31,75
105110224,2019,41,9.0,1,7,27
109810214,2019,62,9.5,4,9,42
105810032,2019,62,6.1,7,18,50
203010106,2019,1,2.0,0,1,1
109710621,2019,62,5.5,8,21,56
106510086,2019,62,4.8,17,29,57
109710675,2019,3,6.0,0,1,3
200612195,2019,3,8.7,0,0,2
100610376,2019,52,8.2,3,11,37
300112163,2019,5,5.8,2,2,4
101910122,2019,52,7.9,7,17,35
108390117,2019,41,7.3,7,14,32
100410809,2019,62,9.7,3,12,37
203910778,2019,4,1.0,4,4,4
107010413,2019,62,8.6,10,18,38
107310428,2019,31,7.5,5,10,23
200612186,2019,1,3.0,0,1,1
105310682,2019,52,5.6,11,24,47
110310498,2019,62,6.2,10,21,50
202311016,2019,4,2.8,1,3,4
108410169,2019,62,3.9,13,44,58
107610479,2019,62,6.8,7,27,45
102010234,2019,17,8.1,2,5,13
102610185,2019,62,7.0,11,22,49
108010261,2019,62,8.1,6,18,43
110210639,2019,41,4.5,17,23,37
202110117,2019,17,3.8,4,11,16
108211187,2019,31,6.1,4,11,26
101510489,2019,52,7.8,4,10,37
200612211,2019,10,6.1,1,2,8
104310473,2019,52,7.5,5,20,39
110330306,2019,41,8.6,4,10,29
200690361,2019,4,4.3,0,1,4
300512177,2019,8,7.6,1,2,6
102310267,2019,31,9.4,2,5,17
106211103,2019,31,5.9,7,13,24
200690363,2019,10,6.9,1,3,8
202110611,2019,26,4.5,1,12,24
206210837,2019,33,7.4,2,9,24
105910419,2019,12,5.0,3,5,10
203010557,2019,25,3.9,8,18,23
207650856,2019,4,8.3,0,1,2
200612202,2019,13,5.0,2,5,12
202610218,2019,2,12.0,0,1,1
207610115,2019,4,6.3,0,1,4
201910484,2019,9,7.0,0,3,8
106810198,2019,27,6.4,5,9,24
207610124,2019,32,4.9,2,16,29
206210528,2019,1,15.0,0,0,0
202311025,2019,0,,0,0,0
202390096,2019,17,5.6,1,8,14
200511505,2019,25,3.5,6,16,24
203010487,2019,13,4.2,2,7,12
104410136,2019,72,4.3,12,32,68
102210162,2019,72,2.3,35,59,71
101610204,2019,52,9.2,2,9,36
206510543,2019,45,3.6,11,25,44
203010115,2019,5,3.8,2,2,5
200511523,2019,20,4.5,5,10,18
200110247,2019,13,3.8,1,6,13
206510367,2019,5,7.2,0,0,5
105410187,2019,52,6.7,3,13,41
200511498,2019,5,6.6,1,2,3
202610184,2019,2,9.0,0,0,1
300513121,2019,0,,0,0,0
105510732,2019,62,5.0,1,33,54
200690360,2019,3,4.3,1,1,3
109610221,2024,8,3.0,2,5,8
109610164,2024,42,3.6,8,25,40
109610221,2023,8,3.5,3,4,8
109610164,2023,62,5.7,11,31,53
109610164,2022,62,5.3,9,25,55
109610221,2022,5,8.0,1,1,3
109610164,2021,62,5.6,15,27,54
109610226,2021,0,,0,0,0
109610221,2021,3,3.3,0,2,3
109610164,2020,62,6.6,14,22,48
109610221,2020,3,6.0,0,1,3
109610221,2019,4,8.0,0,2,3
109610164,2019,62,5.5,9,24,55
300211004,2019,0,,0,0,0
103210317,2019,41,6.3,10,15,31
109410827,2019,15,7.5,2,6,11
100410642,2019,14,7.1,4,7,10
103290180,2019,1,5.0,0,0,1
109810277,2019,4,3.5,2,3,4
203510825,2021,2,1.0,2,2,2
203511038,2021,1,10.0,0,0,1
203510825,2020,2,4.5,1,1,2
203511038,2020,10,4.6,1,5,10
204712852,2019,0,,0,0,0
203511038,2019,12,5.0,3,5,10
204712843,2019,2,10.5,1,1,1
203510825,2019,2,14.0,0,0,0
200610709,2024,28,4.4,6,17,25
107310137,2024,57,6.9,9,24,43
100490218,2024,32,5.9,7,11,26
101990043,2024,48,6.3,10,21,37
202390218,2024,13,3.2,3,8,13
202311634,2024,2,6.0,0,1,2
202410908,2024,6,7.0,0,1,6
210402761,2024,24,3.9,6,15,22
210402754,2024,1,5.0,0,0,1
106770746,2024,59,7.2,6,16,46
103290210,2024,1,3.0,0,1,1
107690382,2024,1,2.0,0,1,1
109890155,2024,41,6.2,8,17,32
300290742,2024,0,,0,0,0
300190464,2024,2,1.5,1,2,2
200611504,2024,8,6.6,0,2,7
109490284,2024,42,5.9,9,16,37
112510892,2024,47,8.3,7,11,32
202490675,2024,34,3.0,9,23,34
210402747,2024,5,11.4,0,0,2
112310932,2024,69,4.4,18,31,65
107010837,2024,69,6.1,12,25,60
103290209,2024,78,6.3,20,35,60
111570314,2024,60,5.2,15,30,49
107690158,2024,31,7.6,3,7,24
300290401,2024,8,3.6,3,6,8
300290749,2024,2,16.5,0,0,0
300190636,2024,2,2.0,1,2,2
200610709,2023,23,4.7,3,13,20
300290742,2023,1,20.0,0,0,0
202311634,2023,5,14.2,0,0,1
109890155,2023,41,4.4,15,27,36
106770746,2023,53,5.8,10,21,47
111570314,2023,52,6.3,14,26,41
202410908,2023,5,5.6,1,1,5
109490284,2023,41,5.8,8,17,34
107010837,2023,63,4.6,22,34,55
300290749,2023,0,,0,0,0
103290209,2023,72,4.8,23,39,63
112310932,2023,64,4.3,20,34,58
200611504,2023,7,8.0,0,2,5
112510892,2023,41,6.3,1,12,34
202390218,2023,11,3.4,3,8,10
100490218,2023,31,5.3,8,16,25
107310137,2023,52,5.9,11,23,45
103290210,2023,0,,0,0,0
112330478,2023,42,5.1,4,18,39
101990043,2023,41,4.3,16,27,35
300190464,2023,5,3.2,1,4,5
202490675,2023,25,3.3,10,18,23
107690158,2023,31,5.5,12,14,26
300290401,2023,10,10.0,3,5,6
300290401,2022,4,2.0,2,3,4
202390218,2022,10,4.8,1,4,10
112310932,2022,62,5.8,15,28,51
200611504,2022,7,4.6,1,4,6
109890155,2022,31,6.1,9,16,24
106770746,2022,41,7.7,6,14,29
112330478,2022,41,5.3,5,19,37
300290749,2022,0,,0,0,0
202311634,2022,5,6.8,0,2,3
107010837,2022,62,5.3,22,33,53
107310137,2022,41,5.7,8,20,36
300290742,2022,0,,0,0,0
100490218,2022,31,5.2,8,15,27
200610709,2022,18,6.4,1,6,15
103290210,2022,1,2.0,0,1,1
300190464,2022,3,1.7,2,3,3
109490284,2022,41,6.3,8,17,32
111570314,2022,41,6.3,12,17,32
101990043,2022,41,5.8,9,18,35
107690158,2022,31,6.1,10,16,23
112510892,2022,41,6.2,8,20,32
202410908,2022,3,6.3,0,1,2
103290209,2022,62,5.8,14,32,51
202490675,2022,17,3.7,4,10,17
107690158,2021,16,3.9,7,11,15
103290209,2021,7,1.1,6,7,7
111570314,2021,3,1.0,3,3,3
202410908,2021,5,5.2,1,2,5
200611504,2021,7,5.0,2,4,6
103290210,2021,0,,0,0,0
202390218,2021,0,,0,0,0
200610709,2021,1,2.0,0,1,1
100490218,2021,1,1.0,1,1,1
109490284,2021,2,1.5,1,2,2
300190464,2021,0,,0,0,0
101990043,2021,1,1.0,1,1,1
300290401,2021,0,,0,0,0
112510892,2021,3,4.0,1,1,3
106770746,2021,1,1.0,1,1,1
202311634,2021,7,6.1,2,3,6
202490675,2021,4,2.0,0,4,4
107310137,2021,2,1.0,2,2,2
112310932,2021,19,2.4,11,16,19
112330478,2021,1,1.0,1,1,1
109890155,2021,6,2.7,3,5,6
107010837,2021,20,2.6,14,16,19
300190464,2020,0,,0,0,0
109890138,2020,21,8.0,3,5,15
202311634,2020,10,8.6,0,2,7
101990043,2020,41,5.7,6,16,33
100490199,2020,26,6.4,4,7,24
107310137,2020,41,4.8,12,26,36
200611504,2020,4,10.0,0,0,3
202390218,2020,4,1.0,4,4,4
200610709,2020,11,4.5,4,5,10
109490284,2020,31,6.4,8,15,24
112510892,2020,31,8.8,3,6,20
300290401,2020,1,1.0,1,1,1
202490675,2020,24,3.5,7,19,23
112310932,2020,62,4.4,17,37,54
112330478,2020,31,5.8,3,10,28
107010837,2020,62,4.9,18,32,55
103290209,2020,62,6.4,17,28,49
202410908,2020,4,2.8,1,3,4
107690158,2020,31,5.9,6,13,25
103290210,2020,1,15.0,0,0,0
111570301,2020,31,5.8,6,15,26
200610693,2019,0,,0,0,0
202311634,2019,2,3.0,1,1,2
107010837,2019,62,6.5,13,26,48
112330478,2019,31,5.6,4,10,25
112310932,2019,62,5.6,16,28,53
202411475,2019,13,4.4,3,6,12
107690158,2019,31,6.2,8,17,24
202390126,2019,2,3.5,0,1,2
200610709,2019,2,3.0,0,2,2
200611504,2019,4,4.3,1,1,4
107310137,2019,23,5.8,9,14,17
202410908,2019,2,7.0,0,1,1
200612008,2019,16,8.4,1,4,10
102390141,2024,42,6.3,10,16,34
108150647,2024,54,5.0,11,25,48
107650699,2024,48,6.2,14,18,37
106050715,2024,92,5.6,25,42,77
107850104,2024,32,7.0,7,12,25
